;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
319;  Lindby Manu lampa podłogowa, 3-punktowa, szara ;43;"https://lw-cdn.com/images/0BAA3F7A950B/k_391876586c8e1a9ea675ac9addb4f386;w_353;h_353;q_70/lindby-manu-lampa-podlogowa-3-punktowa-szara.jpg"; Special Price  229,19zł ;3-punktowa lampa stojąca Manu z szarymi kloszami z tkaniny i elastycznymi elementami do indywidualnego ustawiania  Manu to lampa stojąca, która jest bardzo pięknym elementem oświetlenia przestrzeni mieszkalnej. Lampa składa się z okrągłej podstawy i trzech tekstylnych kloszy o szarej powierzchni. W ten sposób powstaje stłumiony blask światła, który jest równie dobrze odbierany w salonie, jak i w sypialni. Za pomocą elastycznie regulowanych elementów pod kloszami można indywidualnie ustalać ich ustawienie, a nawet realizować całkowicie pośrednie światło. Ale oczywiście można też użyć kilku kloszy do bezpośredniego oświetlenia i do czytania. Nawet we wnętrzach urządzonych w młodzieżowym stylu lampa stojąca zawsze wygląda dobrze i jest zarówno przytulną lampą, jak i stylowym obiektem wyposażenia wnętrz. Pobierz:   Instrukcja obsługi                    (269 KB) 
320;  Łukowata lampa stojąca Viskan z kloszem z tkaniny ;43;"https://lw-cdn.com/images/F50170C903C9/k_4256ca9b49f63362b9fb8481d991d885;w_353;h_353;q_70/lukowata-lampa-stojaca-viskan-z-kloszem-z-tkaniny.jpg"; 761,71zł ;Łukowa lampa stojąca Viskan o nowoczesnym wyglądzie z czarną podstawa i kloszem z tkaniny  Viskan zalicza się do nowoczesnych lamp łukowych. Inaczej niż w tradycyjnych lampach tego typu nie mamy tutaj łuku zaokrąglonego. Zamiast niego podstawa ma na środku swego rodzaju zagięcie, dzięki któremu uzyskano łuk o kształcie nieco kanciastym. Cylindryczny klosz wykonano z czarnej tkaniny. Jest on otwarty ku górze i ku dołowi. Dzięki temu światło jest szczególnie komfortowe, a lampa łukowa doskonale nadaje się do użytku w pomieszczeniach mieszkalnych. Ta lampa łukowa bardzo dobrze spełnia swoje zadanie szczególnie w otoczeniu domowym i zapewnia przyjemne, miłe dla oka światło, sprzyjające dobremu samopoczuciu.  Pobierz:   Instrukcja obsługi                    (207 KB) 
321;  Lampa podłogowa Sigurd z kloszem materiałowym ;43;"https://lw-cdn.com/images/203F4E72C31D/k_47272c2ab3e335394284fd77eab12bd6;w_353;h_353;q_70/lampa-podlogowa-sigurd-z-kloszem-materialowym.jpg"; Special Price  906,42zł ;Prostokątna lampa podłogowa Sigurd z żarówką E27 i źródłem światła LED w podstawie (z możliwością przyciemniania)  Lampa podłogowa Sigurd wyróżnia się nowoczesnym wyglądem w prostoliniowej formie. Niklowana podstawa jest połączona z prostokątnym kloszem z białego materiału. W ten sposób powstaje piękny, miękki efekt świetlny z przytulnym charakterem, który idealnie sprawdzi się podczas relaksujących wieczorów w mieszkaniu. Przełącznik lampy E27 znajduje się w pobliżu oprawy. Na pierwszy rzut oka być może tego nie widać: oprócz głównego źródła światła, Sigurd wyposażony jest również w diody LED, które znajdują się w podstawie i świecą w ciepłej, białej barwie światła (3 000 K). Ich strumień świetlny wynosi maksymalnie 910 lumenów. Ich jasność można również zmieniać za pomocą zintegrowanego ściemniacza. W celu zapewnienia maksymalnej wygody zintegrowana jest również funkcja pamięci, dzięki której wartość jasności pozostaje zachowana nawet po wyłączeniu. Funkcja pamięci działa tak długo, dopóki wtyczka jest podłączona do źródła zasilania. Po wyciągnięciu wtyczki zapisana wartość jasności wygasa po ok. 10 sekundach.  Pobierz:   Instrukcja obsługi                    (281 KB) 
322;  Lindby Aovan lampa podłogowa półka i USB, czarna ;43;"https://lw-cdn.com/images/16B5758D8FA5/k_9824d4797da157b7a2e7fae05829f3b4;w_353;h_353;q_70/lindby-aovan-lampa-podlogowa-polka-i-usb-czarna.jpg"; Special Price  453,58zł ;Lampa podłogowa Aovan w kolorze czarnym z półką i portem USB  Lampa podłogowa Aovan zaskakuje swoją funkcjonalnością i udanym designem. Wykonana została z żelaza, przy czym dwa abażury wykonane są z jasnej tkaniny i stanowią piękny, kolorowy kontrast dla ramy.  Lampa posiada zintegrowaną półkę oraz port USB. Może więc służyć również jako stacja ładująca dla smartfonów i innych urządzeń. Dwa źródła światła służą jako oświetlenie podstawowe, a także jako praktyczna lampka do czytania. Aovan jest doskonałym dodatkiem do nowoczesnych pomieszczeń mieszkalnych. Pobierz:   Instrukcja obsługi                    (197 KB) 
323;  Lindby Feska lampa stojąca LED ;43;"https://lw-cdn.com/images/7A0EA808549F/k_d4c520646073d1b8264b902074acf792;w_353;h_353;q_70/lindby-feska-lampa-stojaca-led.jpg"; 997,48zł ;Pięciolampowa lampa podłogowa LED Feska z funkcją ściemniania  Lampa podłogowa Feska LED ma konstrukcję w kształcie wentylatora i nowoczesny, filigranowy design, który można łatwo wkomponować w nowoczesne przestrzenie. Rama i pięć ramion lampy wykonane są z wytrzymałego żelaza, a osłony kloszy z tworzywa sztucznego.  Zainstalowane na stałe moduły LED są bardzo dobrze oświetlone i mogą być ściemniane za pomocą zintegrowanego przełącznika. Temperatura światła jest ciepła biała i przyjemna dla oka. Wykończenie powierzchni zostało utrzymane w kolorze niklu, co jeszcze bardziej podkreśla nowoczesny wygląd oprawy. Pobierz:   Instrukcja obsługi                    (209 KB) 
324;  Arcchio Heimo lampa stojąca LED ściemniana CCT ;43;"https://lw-cdn.com/images/738CB875C793/k_37e5d85c5fe5a3fd0149dc7156f86ce2;w_353;h_353;q_70/arcchio-heimo-lampa-stojaca-led-sciemniana-cct.jpg"; Special Price  381,22zł ;Nowoczesna, ściemnialna lampa podłogowa LED Heimo w kolorze czarnym  Lampa podłogowa Heimo LED jest idealna do oświetlenia nowoczesnych miejsc pracy, biurek, a nawet jako lampa do czytania w salonie. Zintegrowane diody LED świecą jasno i mogą być stopniowo przyciemniane. Ponadto za pomocą panelu dotykowego można je przełączać na różne tryby oświetlenia o różnych temperaturach barwowych. Te wstępnie zainstalowane sceny są oznaczone małą ikoną i można je wywołać za pomocą jednego dotknięcia na panelu dotykowym. Pobierz:   Instrukcja obsługi                    (436 KB) 
325;  3-punktowa lampa stojąca LED Anea ;43;"https://lw-cdn.com/images/6048ED6B6B5F/k_a5b7b9681580522a6a169e95bf6c3174;w_353;h_353;q_70/3-punktowa-lampa-stojaca-led-anea.jpg"; Special Price  495,85zł ;Lampa stojąca LED Anea o płaskich, okrągłych szklanych kloszach  Anea wyposażona jest w trzy klosze, które w żaden sposób nie przypominają kloszy klasycznych, ale są płaskie i okrągłe. Szyby wykonane są z mrożonego szkła, dzięki czemu światło dociera do pomieszczenia jako nieco bardziej rozproszone. Przełącznik nożny umożliwia łatwe załączanie i wyłączanie lampy, a diody LED, zastosowane tej lampie stojącej, zapewniają dobrą jasność pomimo niskiego zużycia energii.   Ozdobny dodatek do oświetlenia salonu! Pobierz:   Instrukcja obsługi                    (263 KB) 
326;  Lampa stojąca Muriel 1-punktowa czarna/złota ;43;"https://lw-cdn.com/images/01975136614A/k_e92a55e7a88dafcc68a5840291393196;w_353;h_353;q_70/lampa-stojaca-muriel-1-punktowa-czarna-zlota.jpg"; Special Price  616,18zł ;Czarno-złota lampa stojąca Muriel z kloszem w kształcie kopuły  Muriel ma okrągłą podstawę, która przechodzi w drążek, a następnie kończy się półkulistym metalowym kloszem, który można dowolnie ustawiać. Ten klosz z zewnątrz jest polakierowany na czarno, a wewnątrz ma złote matowe wykończenie. Oba kolory nie tylko bardzo dobrze ze sobą współgrają, ale również wpisują się w trend, który od pewnego czasu jest znany w branży wnętrzarskiej, a zwłaszcza jej sektorach związanych z oświetleniem. Złote wnętrze klosza jest tak cenione, ponieważ tworzy unikatowe refleksy świetlne, dające wrażenie niesamowitej przytulności, dzięki czemu że Muriel może być używana do zapewniania wieczorem przytulnego oświetlenia akcentującego.  Pobierz:   Instrukcja obsługi                    (272 KB) 
327;  Lindby Sindri lampa podłogowa ;43;"https://lw-cdn.com/images/F934B95D92EB/k_86e7f37f9866396e546884f02014e24e;w_353;h_353;q_70/lindby-sindri-lampa-podlogowa.jpg"; Special Price  571,46zł ;Lampa podłogowa Sindri z czarnego żelaza ze złotymi akcentami  Lampa podłogowa Sindri jest idealnym towarzyszem wieczornego czytania książki na kanapie. Z okrągłej podstawy wznosi się szerokim łukiem i kończy cylindrycznym kloszem. Odcień ten uderza szczególnie ekscytującym wyglądem spokojnego czarnego koloru i filigranowych złotych linii. Wewnątrz jest miejsce na żarówkę E27, która jest przyćmiona przez cień i tworzy przytulne światło. Aby uzyskać jeszcze bardziej ekscytujący efekt, zaleca się w tym przypadku sięgnięcie po żarówkę żarniwną. Lampa podłogowa ustawia harmonijne akcenty w pomieszczeniach i znajduje swoje idealne miejsce w salonie obok sofy. Bez trudu integruje się on z resztą mebli i dopełnia nowoczesny styl wnętrza. Pobierz:   Instrukcja obsługi                    (1.7 MB) 
382;  Lucande Matwei lampa sufitowa LED, owalna, mosiądz ;36;"https://lw-cdn.com/images/28C12BBC7965/k_ecd8fd38240b5b056c3d1b237e2a1548;w_353;h_353;q_70/lucande-matwei-lampa-sufitowa-led-owalna-mosiadz.jpg"; Special Price  552,76zł ;Ściemniana w trzech stopniach lampa sufitowa LED Matwei z łukami bocznymi z mosiądzu i dodatkowym spotem w kolorze czarnym  Matwei to mocna lampa sufitowa do pomieszczeń mieszkalnych, która jest zasilana przez diody LED o barwie ciepłej bieli i która charakteryzuje się specjalnym językiem wzornictwa. Dynamika i elegancja to charakterystyczne cechy konstrukcyjne lampy sufitowej LED, która jest częścią unikalnej, bardzo nowoczesnej serii lamp. W środku znajduje się czarny metalowy drążek, a po bokach dwa elementy w kształcie łuku, które są wyposażone w wiele diod LED o barwie ciepłej bieli, mają wykończenie w szczotkowanym mosiądzu i tworzą przyjemne światło otoczenia. Dzięki temu lampa sufitowa Matwei bardzo dobrze nadaje się do instalacji w jadalniach i pomieszczeniach mieszkalnych, gdzie diody LED o dużej jasności zapewniają dobre oświetlenie ogólne. Miłym akcentem jest jednak dodatkowo dołączony reflektor w kolorze czarnym, który można obracać i wychylać w celu optymalnego ustawienia docelowego światła punktowego. Za pomocą zwykłego włącznika ściennego można włączać światło w łukach lub reflektor. Światło ogólne może być ściemniane w trzech stopniach, aby jak najlepiej dopasować się do każdego nastroju, podczas gdy czwarty stopień wyłącza główne światło i włącza zamiast tego spot LED, zapewniając precyzyjne akcenty świetlne.   Efektywny, ale harmonijny kontrast kolorystyczny mosiądzu i czarnej powierzchni jest jednym z trendów naszych czasów i wraz z delikatnymi powierzchniami podkreśla luksusową nutę lampy sufitowej.  4-stopniowe ściemnianie + wyłączanie:   Dzięki 4-stopniowej technologii ściemniania i funkcji regularnego wyłączania, lampa może być ściemniana do 100%, 60% i 20% swojej zwykłej jasności oraz włączana i wyłączana jak zwykle. Na czwartym poziomie ściemniania, przy pełnej jasności, włączana jest tylko lampka do czytania. Odbywa się to poprzez kilkukrotne naciśnięcie przełącznika.  Pobierz:   Instrukcja obsługi                    (430 KB) 
383;  Lucande Matwei lampa sufitowa LED, nikiel ;36;"https://lw-cdn.com/images/D38C3CBCCB5B/k_e9acfae11a64bccee3164d54b0fd40a9;w_353;h_353;q_70/lucande-matwei-lampa-sufitowa-led-nikiel.jpg"; Special Price  762,52zł ;Ekskluzywna lampa sufitowa LED Matwei w kolorze niklu ze zintegrowaną funkcją Switch Dim  Jasna lampa sufitowa Matwei LED przekonuje swoim niezwykłym wzornictwem i przemyślaną funkcjonalnością. Wytrzymała żelazna podstawa składa się z okrągłej płyty montażowej, na której zamocowany jest drążek. Zamiast klosza wzornictwo zredukowano do minimum i zamiast tego zainstalowano nowoczesny pierścień oświetleniowy, który zdaje się być rozpięty na drążku. Niklowe wykończenie pierścienia jest harmonijnie uzupełnione klasyczną czernią podstawy. Tworzy to elegancki efekt i nadaje lampie luksusowy charakter.  Dzięki jasnym diodom LED, które są zainstalowane w pierścieniu oświetleniowym, Matwei zanurza całe pomieszczenie w ciepłym białym świetle, nie oślepiając przy tym obserwatora. Ta zorientowana na wzornictwo lampa idealnie nadaje się do instalacji w pomieszczeniach mieszkalnych i w jadalni, ponieważ dzięki nowoczesnej technologii LED może dobrze oświetlać również większe pomieszczenia. Matwei zdobywa również punkty dzięki zintegrowanej funkcji Switch Dim, która pozwala na stopniową regulację jasności za pomocą standardowego przełącznika ściennego.  Wreszcie, na lampie zainstalowany jest mały reflektor, który dzięki swojej elastyczności może być wykorzystywany do podkreślania określonych obszarów pomieszczenia. Oznacza to, że Matwei może nie tylko tworzyć nastrojowe światło otoczenia, ale także kreować eleganckie akcenty oświetleniowe w salonie, nie pozostawiając nic do życzenia.  4-stopniowe ściemnianie + wyłączanie:   Dzięki 4-stopniowej technologii ściemniania i funkcji regularnego wyłączania, lampa może być ściemniana do 100%, 60% i 20% swojej zwykłej jasności oraz włączana i wyłączana jak zwykle. Na czwartym poziomie ściemniania, przy pełnej jasności, włączana jest tylko lampka do czytania. Odbywa się to poprzez kilkukrotne naciśnięcie przełącznika.  Pobierz:   Instrukcja obsługi                    (413 KB) 
384;  Lucande Kartio lampa sufitowa, 4-pkt., mosiądz ;36;"https://lw-cdn.com/images/804919043874/k_3300cf27e48224ed16f9508a471eb5b5;w_353;h_353;q_70/lucande-kartio-lampa-sufitowa-4-pkt-mosiadz.jpg"; Special Price  305,61zł ;Stylowa lampa sufitowa Kartio z czterema ruchomymi kloszami o szlachetnym wzornictwie  Lampa sufitowa Kartio inspiruje swoimi czterema kloszami, które natychmiast przyciągają wzrok. Zamontowane na prostokątnej płycie montażowej, klosze tworzą stylowy kontrast ze swoją stożkową konstrukcją. Kolorystyka jest bogata w kontrasty, ale bardzo harmonijna. Czarne matowe wykończenie płyty uzupełnia szlachetną mosiężną powierzchnię kloszy i nadaje lampie określony charakter.  Wyposażone w przegub kulowy, ruchome klosze są ozdobą tej lampy sufitowej, ponieważ można je wspaniale dostosować do własnych potrzeb pod względem kierunku padania światła. Ta praktyczna funkcja ułatwia tworzenie nowych akcentów świetlnych w salonie.   Ponadto, ta piękna lampa oferuje możliwość montażu na ścianie, co czyni ją szczególną lampą. Dzięki temu Kartio może być stosowana w różnych pomieszczeniach mieszkalnych i oferuje wiele przestrzeni dla kreatywnych koncepcji oświetlenia. Pobierz:   Instrukcja obsługi                    (364 KB) 
385;  Lucande Matwei lampa sufitowa LED, owalna, nikiel ;36;"https://lw-cdn.com/images/19B7C04CAAA2/k_e296f19dcf0fe2d4683683d3970a9795;w_353;h_353;q_70/lucande-matwei-lampa-sufitowa-led-owalna-nikiel.jpg"; Special Price  609,67zł ;Funkcjonalna lampa sufitowa LED Matwei w eleganckim wykonaniu przekonuje ruchomym spotem  Lampa sufitowa LED Matwei jest bardzo szczególnym źródłem światła, które dzięki swojej dobrej jasności szczególnie nadaje się do instalacji w pomieszczeniach mieszkalnych i w jadalniach. Stylowy kontrast kolorystyczny pomiędzy tonacją niklu a pozostałą czarną, matową powierzchnią wydaje się harmonijny i podkreśla szlachetny charakter lampy sufitowej.  Na środku rozety sufitowej umieszczony jest czarny metalowy drążek, na którym naciągnięte są dwie elegancko wygięte skrzydła. Są one wyposażone w diody LED od wewnątrz, podczas gdy powierzchnia zewnętrzna jest precyzyjnie wykończona w niklu. Diody LED zapewniają przyjemne światło otoczenia o barwie cieplej bieli, które jest równomiernie rozprowadzane w całym pomieszczeniu.  Atrakcją lampy jest mały, czarny reflektor, który jest zamontowany prawie niewidocznie na podstawie, ale może tworzyć wspaniały efekt. W razie potrzeby można użyć dodatkowego światła, aby podkreślić wybrane obiekty lub obszary pomieszczenia. Wyłącznik ścienny może być używany do obsługi reflektora lub do regulacji jasności światła głównego w kilku stopniach. Dlatego też koncepcja oświetlenia mieszkania może być zawsze dostosowana do indywidualnych potrzeb i nastroju.  4-stopniowe ściemnianie + wyłączanie:   Dzięki 4-stopniowej technologii ściemniania i funkcji regularnego wyłączania, lampa może być ściemniana do 100%, 60% i 20% swojej zwykłej jasności oraz włączana i wyłączana jak zwykle. Na czwartym poziomie ściemniania, przy pełnej jasności, włączana jest tylko lampka do czytania. Odbywa się to poprzez kilkukrotne naciśnięcie przełącznika.  Pobierz:   Instrukcja obsługi                    (412 KB) 
386;  Lucande Elinara lampa sufitowa, 6-pkt. chromowa ;36;"https://lw-cdn.com/images/1DA84DA76FF3/k_70b4cece503366323cedccedbca8f635;w_353;h_353;q_70/lucande-elinara-lampa-sufitowa-6-pkt-chromowa.jpg"; Special Price  1521,87zł ;Oświetlenie sufitowe Elinara z unikalnymi elementami krystalicznymi  Elinara jest bardzo szczególną lampą sufitową, która urzeka swoim bujnym kloszem. Ma on cylindryczny kształt i składa się z dmuchanego z ust szkła, które ma dekoracyjny wzór błyszczący i tym samym przypomina piękny widok nocnego nieba.  Sześć palących się punktów jest ukrytych wewnątrz klosza i jest otoczonych wiszącymi elementami z kryształu. Przynoszą one specjalne efekty świetlne i dodatkowo udoskonalają lampę. Elinara nadaje się nie tylko do sektora prywatnego jako element przyciągający wzrok na suficie w salonie, ale może być również wykorzystywana w sektorze komercyjnym, na przykład w hotelu lub restauracji. Pobierz:   Instrukcja obsługi                    (463 KB) 
387;  Lucande Yalina szklana lampa sufitowa ;36;"https://lw-cdn.com/images/7320725258F4/k_2e5a8eabf8607464a4d93dd72f6cc1f6;w_353;h_353;q_70/lucande-yalina-szklana-lampa-sufitowa.jpg"; Special Price  571,46zł ;Szklany sufit świetlny Yalina w ekskluzywnym wzornictwie  Lampa sufitowa Yalina przyciąga wzrok na suficie w salonie. Uchwyt sufitowy jest wykonany z żelaza i ma chromowane wykończenie. Pozostaje tak samo dobry jak niewidzialny, ponieważ jest otoczony licznymi prętami ze szkła, które razem tworzą kształt półkuli i reprezentują klosz.  Wewnątrz lampy ukrytych jest w sumie sześć punktów zapłonu, które mogą być wyposażone w żarówki G9. Wyjątkowy wygląd tej oprawy może być również pięknie eksponowany w środowisku komercyjnym. Pobierz:   Instrukcja obsługi                    (457 KB) 
388;  Lucande Miraia kryształowa lampa sufitowa, złota ;36;"https://lw-cdn.com/images/5DA8EF458CB7/k_ee5c8d1e714b7d9d290629c36955504a;w_353;h_353;q_70/lucande-miraia-krysztalowa-lampa-sufitowa-zlota.jpg"; Special Price  1413,74zł ;Lampa sufitowa Miraia wykonana z wysokiej jakości kryształu  To piękne światło sufitowe zachwyca charakterystycznym wyglądem, który natychmiast uwydatnia każde pomieszczenie. Obudowa składa się z wielu elementów wykonanych ze stali nierdzewnej, które mają kształt kwadratu i złote wykończenie powierzchni.  Główną cechą charakterystyczną są jednak liczne wiszące elementy wykonane z kryształu, które zapewniają szczególną grę światła i tym samym przyciągają wszystkie oczy. Wewnątrz lampy znajduje się sześć ukrytych palników, które mogą być dowolnie wyposażone w żarówki. Miraia jest nie tylko dla własnego domu prawdziwym magnesem przyciągającym wzrok, ale także może zapewnić w hotelu lub restauracji możliwość podziwiania spojrzeń. Pobierz:   Instrukcja obsługi                    (444 KB) 
389;  Elegancka lampa sufitowa LED, płatki metaliczne ;36;"https://lw-cdn.com/images/EBC1A7C88032/k_91807c09dd93d79cb515cdfc41629762;w_353;h_353;q_70/elegancka-lampa-sufitowa-led-platki-metaliczne.jpg"; Special Price  1788,54zł ;Made in Germany – ekskluzywna lampa sufitowa Lian ze ściemnianymi źródłami LED  Elegancka i designerska, zapętlona lampa sufitowa LED Lian ozdobi sufit w każdym wnętrzu. Nawet przy wyłączonym świetle lampa skupi na sobie uwagę każdego – jej charakterystyczna powierzchnia z połyskującą złoto strukturą natychmiast przyciąga wzrok. Lian do produkt oświetleniowy dla miłośników sztuki designerskiej i zachwyca swoją wybitną obróbką oraz doskonałym efektem świetlnym, który wypełni każde pomieszczenie cudowną atmosferą.  Wysokiej jakości metaliczne płatki i przytulne światło LED – oto kombinacja, która nadaje lampie sufitowej niepowtarzalny charakter. Dwie aluminiowe osłony elegancko wiją się wokół umieszczonego pośrodku źródła światła, czyli wąskiego profilu z wbudowanymi diodami LED, których światło roztacza się w górę i w dół. Powierzchnia pokryta złotymi płatkami, od której optymalnie odbija się wpadające światło, rzuca się w oko nierównomierną strukturą powierzchni, stworzoną dzięki specjalnej technice obróbki metalicznych płatków. Struktura ta różni się w zależności od lampy – każdy produkt jest więc prawdziwym unikatem.  Lampa sufitowa LED przewyższa podobne jej produkty również pod względem funkcjonalności i efektu oświetleniowego. Oprócz świetnego współczynnika oddawania barw przez LED (CRI > 90) gra światła wydobywającego się w górę oraz w dół zapewnia całościowe (bezpośrednie i pośrednie) oświetlenie pomieszczenia, nadając pomieszczeniu efekt niezwykłej głębi światła. Użytkownicy ceniący sobie przytulną atmosferę, muszą jedynie podłączyć do lampy zewnętrzny ściemniacz (z trybem nacinania lub odcinania fazy) – i już możliwe staje się regulowanie poziomu jasności lampy Lian wedle życzenia – i bezstopniowo!  Oto produkt jakości „made in Germany”! Pobierz:   Instrukcja obsługi                    (219 KB) 
390;  Lucande Elinara lampa sufitowa, 6-pkt. miedziana ;36;"https://lw-cdn.com/images/C6071DC7F6D0/k_924a42ba04f22fca2744302d94c23847;w_353;h_353;q_70/lucande-elinara-lampa-sufitowa-6-pkt-miedziana.jpg"; Special Price  1558,46zł ;Wysokiej jakości lampa sufitowa Elinara z miedzianym kloszem wykonanym ze szkła dmuchanego.  Czy to we własnych czterech ścianach, czy w wyróżniającym się hotelu lub restauracji - lampa sufitowa Elinara natychmiast uatrakcyjni każde pomieszczenie i przyciągnie ciekawskich spojrzeń. Na pierwszym planie znajduje się ekspansywny klosz wykonany z dmuchanego w usta szkła. Zostało ono wykończone w kolorze miedzi i ma efekt brokatu, który przypomina piękne nocne niebo.  Wewnątrz lampy znajduje się w sumie 6 ukrytych palników, które mogą być wyposażone w żarówki G9. Wybór żarówek zależy od użytkownika. Punkty świetlne otoczone są licznymi, filigranowymi elementami krystalicznymi, które zwisają swobodnie i zapewniają indywidualną grę świateł. Ogólnie rzecz biorąc, Elinara przyciąga wzrok na suficie i może być stosowana nie tylko w sektorze prywatnym, ale także w gastronomii i hotelarstwie. Pobierz:   Instrukcja obsługi                    (467 KB) 
391;  Lucande Lian lampa sufitowa LED, mosiądz, czarna ;36;"https://lw-cdn.com/images/C59A1E4ACE8F/k_962750dbe978d287f1c6c19926c6d1c6;w_353;h_353;q_70/lucande-lian-lampa-sufitowa-led-mosiadz-czarna.jpg"; Special Price  1599,11zł ;Wyprodukowana w Niemczech lampa sufitowa LED Lian w kolorze mosiądzu w formie zakrzywionej, ściemniana, up- i downlight  Ta lampa sufitowa z dwoma zakrzywionymi osłonami doskonale pasuje do nowoczesnych wnętrz, ale nadaje się również do bardziej klasycznego wyposażenia, ponieważ większość lampy utrzymana jest w ciepłej tonacji mosiądzu, a jej powierzchnia została misternie wykończona ręcznie. Mocowanie sufitowe z czarną powierzchnią stanowi piękny kontrast w całym wzornictwie, obie przesłony mają ładny falisty kształt i tworzą piękne refleksy światła, dzięki czemu światło wydostaje się zarówno w górę, jak i w dół, co może tworzyć piękne, uniwersalne oświetlenie, które jest postrzegane jako bardzo przyjemne. Jeśli jest zainstalowany zewnętrzny ściemniacz (ściemniacz z trybem odcinania fazy lub fazowo-kątowy), możliwe jest również dostosowanie jasności w zależności od potrzeb i stworzenie atmosfery kolacji przy świecach, jak również jasnego światła dla dobrego oświetlenia powierzchni stołu.   Indeks barw (CRI90) jest bardzo dobry, dzięki czemu kolory w pomieszczeniu są szczególnie prawdziwe i naturalne. Ponadto wysokiej jakości diody LED charakteryzują się dobrą wydajnością i wysoką jasnością - idealne do oświetlenia głównego w pomieszczeniu. Szczególnie duża przestrzeń połączeniowa w puszce sufitowej ułatwia montaż, ponieważ wszystkie kable i komponenty mogą być dobrze umiejscowione.   Najlepsze wzornictwo i najwyższa jakość made in Germany! Pobierz:   Instrukcja obsługi                    (215 KB) 
392;  Lucande Sakina lampa sufitowa LED, czarny piaskowy ;36;"https://lw-cdn.com/images/FC23D2135409/k_84fb5f69823ff44174087fc0658ab437;w_353;h_353;q_70/lucande-sakina-lampa-sufitowa-led-czarny-piaskowy.jpg"; Special Price  876,34zł ;Ekscytująca lampa sufitowa LED Sakina wykonana z żelaza w kolorze czarnym piaskowym  Lampa sufitowa LED Sakina to nie tylko niezawodne źródło światła, ale także ciekawy obiekt dekoracyjny. Jest on wykonany z żelaza i składa się z wąskiej rozpórki, która obraca się wokół siebie w sposób zamiatający, tworząc efektowny kształt. Zainstalowane na stałe diody LED biegną wzdłuż tego rozpórki i wytwarzają ciepłe, białe światło oraz idealną atmosferę do salonu. Wyłącznik ścienny umożliwia włączanie i wyłączanie światła jak zwykle. Dzięki 3-stopniowej technologii ściemniania ze zintegrowaną funkcją wyłączania, można ją również przyciemnić do trzech różnych poziomów jasności poprzez kilkakrotne naciśnięcie przełącznika: 100 %, 40 % i 10 %. Dzięki świeżemu wzornictwu, światło sufitowe Sakina LED można łatwo wkomponować w szeroką gamę stylów meblowych i życzliwie uzupełnić mebel. Po włączeniu, elegancka kolorystyka w czerni piaskowej nadaje jej atrakcyjną kombinację kolorystyczną i przyciąga ciekawy wygląd. Pobierz:   Instrukcja obsługi                    (325 KB) 
393;  Lucande Onivira kryształowa lampa sufitowa ;36;"https://lw-cdn.com/images/75FD03703979/k_e72959a28893b44c54e1eaf36ff8c6ed;w_353;h_353;q_70/lucande-onivira-krysztalowa-lampa-sufitowa.jpg"; Special Price  1232,44zł ;Światło sufitowe Onivira wykonane z cennego szkła kryształowego  To specjalne światło sufitowe urzeka swoim ekskluzywnym wzornictwem, które sprawdza się szczególnie w większych salonach. Onivira jest wyposażona w łącznie 6 palników, które zapewniają dobre oświetlenie. Wybór iluminanta pozostawia się użytkownikowi.  Owalny klosz wykonany jest ze szkła kryształowego, które zapewnia bardzo indywidualną grę światła w pomieszczeniu. Wygląd ten jest zarówno klasyczny jak i ponadczasowy i może być łączony z różnymi wnętrzami. Dlatego lampa sufitowa Onivira może być bez problemu stosowana w hotelach i restauracjach. Pobierz:   Instrukcja obsługi                    (507 KB) 
425;  Lindby Adeon lampa sufitowa LED, 3-punktowa ;40;"https://lw-cdn.com/images/A1DAB2AAEB43/k_adba5937391ade9848b3c51343dc78be;w_353;h_353;q_70/lindby-adeon-lampa-sufitowa-led-3-punktowa.jpg"; Special Price  381,22zł ;Lampa sufitowa LED Adeon promieniuje rustykalnym urokiem  Trzylampowe światło sufitowe LED Adeon charakteryzuje się kloszami. Są one szczególnie praktyczne, ponieważ można je obracać. Dzięki temu można je dowolnie ustawiać, tak aby optymalnie oświetlały każde pomieszczenie. Ponadto, odcienie zostały zaopatrzone w kochające szczegóły. Na przykład, przed lampą znajduje się zakrzywiona kratka. Został on pomalowany rdzawo-brązowym odcieniem, aby dopasować go do koloru. Dzięki temu Adeon przypomina lampy, które są zainstalowane na starych statkach. Dzięki temu rustykalnemu urokowi Adeon jest wspaniałym elementem dekoracyjnym, a jednocześnie sprytnym rozwiązaniem oświetleniowym. Pobierz:   Instrukcja obsługi                    (423 KB) 
426;  Lampa sufitowa Gina, 3-punktowa, biała ;40;"https://lw-cdn.com/images/2A054740E34C/k_ef324ba89341fcf9fdd2ec3d07705203;w_353;h_353;q_70/lampa-sufitowa-gina-3-punktowa-biala.jpg"; 254,39zł ;Gina - trzylampowa lampa sufitowa w stylu industrialnym  Lampa sufitowa Gina z trzema źródłami światła roztacza industrialny klimat w każdym nowoczesnym salonie. Zgodnie z projektem, to komfortowe źródło światła znajdzie swoje miejsce oczywiście w otoczeniu o architektonicznym stylu, takim jak mieszkanie na poddaszu lub warsztat przekształcony w przestrzeń mieszkalną. Dzięki elastycznie regulowanym spotom lampa sufitowa Gina zapewnia oświetlenie, które zawsze można dopasować do okoliczności. 
