;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
24;  &Tradition Formakami JH4 lampa wisząca ;34;"https://lw-cdn.com/images/44B3AB24A04F/k_ac6e3e56c562cad70df101160be59f74;w_353;h_353;q_70/tradition-formakami-jh4-lampa-wiszaca.jpg";638,13zł;Papierowa lampa ryżowa do zawieszania Formakami JH4 Jaime'a Hayona  Hiszpański projektant Jaim Hayon, posiadający studia w Hiszpanii, Włoszech i Japonii, ma bardzo oczywiste miękkie miejsce na japońskie lampy ryżowe. Swoją serię lamp Formakami opracował na wzór tradycyjnych lamp azjatyckich. Odcień objętościowy, pod którym znajdują się dwa gniazdka E27, wykonany jest z papieru ryżowego koloru kości słoniowej. Przerywają go ciemne detale wykonane z barwionego drewna dębowego.  Jaime Hayon widzi siebie jako artystę, projektanta i architekta wnętrz. Pasjonuje go rzemiosło i związane z nim szczegóły, tworzone ręcznie z miłością i talentem.  Duński producent oświetlenia i mebli &Tradition produkuje przede wszystkim klasyki wzornictwa, ale również aktualne, ponadczasowe produkty, które mają potencjał, aby stać się klasyką pewnego dnia. 
25;  Ekstrawagancka lampa wisząca Silvia mini, biała ;34;"https://lw-cdn.com/images/496CC4E6CEAF/k_3268895235c5ff6381919ccec8d2312f;w_353;h_353;q_70/ekstrawagancka-lampa-wiszaca-silvia-mini-biala.jpg";272,28zł;Nowoczesny i zarazem klasyczny element designerski: Lampa wisząca Silvia mini w kolorze białym  Charakterystycznym elementem designerskim tej lampy wiszącej Silvia jest klosz, który składa się z wielu naturalnie wyglądających, trójkątnych liści. Lampa wisząca Silvia przyciąga wzrok nawet wtedy, gdy jest wyłączona, gdy zaś światło jest załączone bardzo rozjaśnia pomieszczenie i gwarantuje bardzo zaakcentowane, wygodne oświetlenie ogólne lub powierzchniowe. Jako że ma barwę klasycznej bieli, można ją również łączyć z wieloma kolorami wnętrz.  UMAGE – firma z siedzibą w Danii – znana jest na całym świecie z estetycznych lamp, które emanują purystycznym pięknem skandynawskiego designu. Celem producenta jest połączenie funkcjonalności z prostym a zarazem pięknym designem oraz uwzględnienie interesów środowiska naturalnego, a tym samym zrównoważonego rozwoju swoich produktów przy uprawianiu rzemiosła.Pobierz:   Instrukcja obsługi                    (3.1 MB)    Specyfikacja techniczna                    (323 KB) 
26;  Lampa wisząca GOCCIA 45 w formie kropli ;34;"https://lw-cdn.com/images/B736A0397611/k_eaad270224462f2efd764f68419456a9;w_353;h_353;q_70/lampa-wiszaca-goccia-45-w-formie-kropli.jpg"; 1231,63zł ;Piękna lampa wisząca GOCCIA zapewni optymalne oświetlenie pomieszczenia  Forma lampy przypomina kroplę i kojarzy się z biżuteryjnymi przywieszkami. Jest przy tym prosta i szlachetna. Tworzą ją dwa, stykające się elementy ze szkła opalowego, tworzące jedną całość, którego centum zajmuje źródło światła. Górna, stożkowa część lampy znajduje swoje odwrócone odbicie w oprawie sufitowej. Lampa GOCCIA roztacza, dzięki swojej łagodnej formie, całkowicie swoisty urok. Może wisieć zarówno samodzielnie, jak i w grupie lamp, rozwieszonych pomysłowo, bez narzucania jakiegokolwiek ładu.  Pobierz:   Instrukcja obsługi                    (326 KB)    Specyfikacja techniczna                    (77 KB)    Photometric Data LDT                    (8 KB)    Light distribution curve                    (738 KB) 
27;  Eos - duża lampa wisząca, jasnoszary klosz ;34;"https://lw-cdn.com/images/FE232828FD4B/k_a5037a76be1f1f7dd73aa2c086195b62;w_353;h_353;q_70/eos-duza-lampa-wiszaca-jasnoszary-klosz.jpg";1105,61zł;Designerska lampa wisząca Eos large, jasnoszara  Duża lampa wisząca Eos natychmiast przyciąga wzrok, co z jednej strony wynika z jej niezwykłego wyglądu, a z drugiej związane jest z fantastycznymi efektami świetlnymi, jakie daje ta lampa wszędzie tam, gdzie się znajdzie. Zawdzięcza to zarówno samej konstrukcji klosza, jak i wykorzystywanym do jego stworzenia naturalnym materiałom. Jasnoszary klosz składa się z ok. 4 500 naturalnych gęsich piór. Tym samym Eos large stanowi wspaniałą atrakcję, zarówno wtedy, gdy jest wyłączona, jak i wtedy, kiedy ją załączymy.  Duńczyk Søren Ravn Christensen jest odpowiedzialny za design. Udało mu się w najpiękniejszy sposób wprowadzić w życie maksymę UMAGE, wedle której skandynawski design winien charakteryzować się czystym pięknem i naturalnością. Odbywa się to również z należytym uwzględnieniem kwestii ochrony środowiska i trwałości produktów.  Wskazówka: Jeśli na lampie osiądzie kurz, można go łatwo usunąć suszarką do włosów.  - Nie użyto tu piór żywych zwierząt.Pobierz:   Instrukcja obsługi                    (3.8 MB)    Specyfikacja techniczna                    (1.1 MB) 
28;  Lampa wisząca LED Narisa, Ø 18 cm chrom ;34;"https://lw-cdn.com/images/BC87333AA255/k_904376b6765246e0529602f29a85445e;w_353;h_353;q_70/lampa-wiszaca-led-narisa-o-18-cm-chrom.jpg";453,58zł;Lampa kulista Narisa do zawieszania ze źródłem światła LED  Dzięki odbiciom światła dziennego wpadającego do pomieszczenia, oprawa wisząca Narisa LED tworzy wrażenie nawet wtedy, gdy jest nieoświetlona. Niezliczone chromowane elementy metalowe stają się jeszcze piękniejsze, gdy Narisa jest włączona, a diody LED promieniują swoim ciepłym białym światłem. Narisa to dekoracyjne źródło światła dla olśniewającego i pięknego oświetlenia pomieszczeń w nowoczesnych wnętrzach.  - łącznie z oświetlaczem LED (E27)  - Wysokość wahadła regulowana podczas montażu 
29;  Lampa wisząca Tulipani ze szkła z Murano, 45 cm ;34;"https://lw-cdn.com/images/079380D8B67A/k_4feae275ae230c9464ebc86614d569fe;w_353;h_353;q_70/lampa-wiszaca-tulipani-ze-szkla-z-murano-45-cm.jpg";3189,35zł;Lampa wisząca Tulipani z przezroczystym i białym szkłem z Murano  Źródło światła jest niewidoczne w przypadku tej lampy wiszącej ze szkła z Murano, ponieważ zostało ono zakryte lekko wygiętymi szklanymi elementami. Światło jest przytłumiane przed wypłynięciem i wypełnia pomieszczenie w miękki i równomierny sposób. Szklane dekory przypominają swoim rozmieszczeniem pięknie zdobioną rybę lub upierzenie pięknego ptaka. Poszczególne elementy zostały polakierowane na środki w kolorze białym i zamykają obrzeże, co wygląda niezwykle elegancko. Dekoracyjna lampa wisząca na wiele okazji, do wielu stylów i pomieszczeń. 
30;  UMAGE Carmina mini lampa wisząca biała ;34;"https://lw-cdn.com/images/F69E721309E8/k_8c74fa1d3fcdd84bced64159f34bf8a0;w_353;h_353;q_70/umage-carmina-mini-lampa-wiszaca-biala.jpg";308,86zł;Stylowe ucieleśnienie skandynawskiej estetyki: Lampa wisząca Carmina mini  Lampa wisząca Carmina mini nie jest tak delikatna, jak sugerowałoby to jej subtelne światło. Klosz jest wykonany z polipropylenu i poliwęglanu, co sprawia, że jest nie do złamania, a sama piękna lampa wisząca robi również duże wrażenie dzięki swemu designowi. Carmina mini pasuje do wielu wariantów aranżacji wnętrz i zachwyca niepowtarzalnymi efektami świetlnymi.  Søren Ravn Christensen, współzałożyciel i twórca duńskiej firmy produkującej lampy, UMAGE, oraz Anders Klem, który po ukończeniu Duńskiej Królewskiej Akademii Sztuk Pięknych/Szkoły Designu w 2013 roku poświęcił się opracowaniu nowoczesnych kreacji oświetleniowych, to dwaj designerzy, którzy tworząc ten fantastyczny projekt zainspirowani byli pięknem pofałdowanego krajobrazu duńskiego wybrzeża.  Firma UMAGE, tworząc swoje produkty, koncentruje się na dalszym rozwoju skandynawskiego designu, uwzględniając aspekty funkcjonalności, piękna i prostoty. Dzięki starannemu wykonaniu z uwzględnieniem ekologicznego podejścia do środowiska UMAGE tworzy lampy o trwałym pięknie i zrównoważonych proporcjach.
31;  Lucande Lian lampa wisząca LED, złota oksydowana ;34;"https://lw-cdn.com/images/D41A6A9B3169/k_fce8192b170f0e0e2835d486929d5a84;w_353;h_353;q_70/lucande-lian-lampa-wiszaca-led-zlota-oksydowana.jpg"; 1712,93zł ;Lampa wisząca belka o regulowanej wysokości Lian ze złotą oksydowaną powierzchnią i ściemnianymi diodami LED o barwie ciepłej bieli  Lian jest ekskluzywną lampą do jadalni, która ze względu na misterne ręczne utlenianie powierzchni uzyskuje wyraźny charakter vintage i przypomina zardzewiałą powierzchnię. Obie przesłony wykonane z aluminium są pięknie wygięte i umieszczone naprzeciwko siebie, dzięki czemu światło lampy wiszącej LED wydostaje się w górę i w dół, tworząc przyjemne oświetlenie dookoła. Jeśli zainstalowany jest zewnętrzny ściemniacz z trybem odcinania fazy lub fazowo-kątowy, istnieje możliwość zmiany jasności diod LED o barwie ciepłej bieli w zależności od potrzeb.   Wysokość zawieszenia można również zmieniać na bieżąco w zakresie od 105 cm do 195 cm, przy użyciu zintegrowanej techniki linki pociągowej. Dodatkowo przestrzeń połączeniowa w puszce sufitowej jest bardzo duża, co sprawia, że instalacja lampy, która jest zaprojektowana do przyjemnego oświetlenia jadalni, jest wygodna i prosta. Dzięki technologii LED można zagwarantować bardzo dobrą wydajność, dzięki czemu przy wysokiej jasności światła zużywana jest stosunkowo niewielka ilość energii elektrycznej.   Lian to wysokiej jakości lampa wisząca LED, która została wyprodukowana w Niemczech zgodnie z najwyższymi standardami jakości i nie tylko zapewnia piękny obraz świetlny, ale także dzięki swojemu wyglądowi przyciąga wzrok. Indeks barw (CRI 90) jest wyjątkowo wysoki, dzięki czemu kolory są prezentowane w świetle LED w sposób możliwie niezafałszowany.  Pobierz:   Instrukcja obsługi                    (463 KB) 
32;  Lucande Filoreta lampa wisząca, 35 cm, biała ;34;"https://lw-cdn.com/images/5D874B58C1DF/k_196415e88b68b35d9d5d974973a61d2b;w_353;h_353;q_70/lucande-filoreta-lampa-wiszaca-35-cm-biala.jpg"; 247,89zł ;Biały wisior designerski Filoreta w okrągłym odcieniu metalu i mosiężnych detali - idealny nad stołem w kuchni  Jeśli chodzi o styl, to lampę wiszącą Filoreta można z pewnością sklasyfikować jako wzór z połowy wieku, który opiera się na wnętrzach z połowy dekad ubiegłego wieku i może być uznany w latach 40, 50 i 60. Charakteryzuje się on m.in. zredukowanymi kształtami geometrycznymi, które również tutaj można dostrzec, ponieważ metalowy klosz, mimo że ma kształt okrągły, jest całkowicie płaski, a zatem charakteryzuje się również pewną prostoliniowością. Ponadto metalowy klosz, który jest szczególnie ciężki i ma solidną konstrukcję, zapewnia, że światło wydostaje się tylko na dół i oświetla znajdujący się tam obszar w sposób skoncentrowany i jasny, podczas gdy w innym przypadku światło jest pozbawione olśnień i jest odbierane jako bardzo przyjemne.   Matowe, białe wykończenie metalu jest ponadczasowe i charakteryzuje się harmonią, a elementy ze szczotkowanego mosiądzu i tekstylny kabel w tym samym kolorze uzupełniają wygląd o niewielki kontrast. Oczywiste jest, że oprawa została zaprojektowana z dbałością o szczegóły, a każdy z nich na swój sposób przyczynia się do luksusowego wyglądu serii. Pobierz:   Instrukcja obsługi                    (366 KB) 
33;  Lucande Sakina lampa wisząca LED czarna Ø 58cm ;34;"https://lw-cdn.com/images/D340C26B4ECB/k_dd5e24c808426b0a700555630077b8d7;w_353;h_353;q_70/lucande-sakina-lampa-wiszaca-led-czarna-o-58cm.jpg"; 571,46zł ;Lampa wisząca LED Sakina o ciekawym kształcie w piaskowej czerni  Lampa wisząca LED Sakina jest modnym elementem wyposażenia i źródłem światła o praktycznych funkcjach. Korpus lampy jest wykonany z żelaza i aluminium i jest utrzymywany w kolorze czarnym piaskowym. Jego rzucający się w oczy kształt składa się z wydłużonej rozpórki, która krąży wokół siebie w sposób wymiatający. Wzdłuż tego pręta zamontowane są na stałe diody LED, które dzięki swojemu specjalnemu kształtowi generują ciepłe, białe światło, które jest atrakcyjnie rozmieszczone w pomieszczeniu. Za pomocą włącznika ściennego możliwe jest włączanie i wyłączanie światła jak zwykle. Dzięki 3-stopniowej technologii ściemniania ze zintegrowaną funkcją wyłączania, można ją również przyciemnić do trzech różnych poziomów jasności poprzez wielokrotne naciskanie przełącznika: 100 %, 40 % i 10 %. Nowoczesny i nieco zabawny wygląd oprawy wiszącej Sakina LED można łatwo zintegrować z szeroką gamą stylów aranżacji wnętrz. Stawia atrakcyjne akcenty na sufitach mieszkań i przekształca każde pomieszczenie w coś bardzo wyjątkowego. 
34;  Lucande Valina lampa wisząca ze szkła, 1-punktowa ;34;"https://lw-cdn.com/images/E8D1B143EE01/k_ba3c17cfca18548fa984a2c5f0315e93;w_353;h_353;q_70/lucande-valina-lampa-wiszaca-ze-szkla-1-punktowa.jpg"; 229,19zł ;Lampa jednopłomieniowa wisząca Valina z kloszem szklanym  Lampa wisząca Valina prezentuje się w prostym, ale imponującym wyglądzie. Wspornik sufitowy i zawieszenie są wykonane z żelaza i zostały pokryte wykończeniem w kolorze chromu. Są one zaprojektowane dość dyskretnie, tak aby na pierwszym planie znalazł się dobrze ukształtowany klosz ze szkła.  Ponieważ iluminant jest częściowo widoczny przez szklany klosz, zaleca się stosowanie dekoracyjnego iluminanta. Na przykład, oświetlacze w optyce żarniwnej są wspaniałe, aby podkreślić charakter tej lampy. Valina może znaleźć swoje miejsce zarówno w użytku prywatnym, jak i w biznesie. Pobierz:   Instrukcja obsługi                    (285 KB) 
35;  Złota lampa wisząca AURA - made in Germany ;34;"https://lw-cdn.com/images/0060D6693D21/k_7cb410fc0ff459ae72540410a1a3236e;w_353;h_353;q_70/zlota-lampa-wiszaca-aura-made-in-germany.jpg"; 1143,01zł ;Wyjątkowa lampa wisząca Aura pokryta złocistymi płatkami metalu  Lampa ma średnicę 50 cm i bardziej przypomina złociste dzieło sztuki niż tradycyjny element oświetlenia. Doprawdy trudno dorównać ekskluzywnemu charakterowi jej korpusu, pokrytego płatkami metalu. Wysokiej jakości klosz lampy Aura został wykończony od góry i dołu płytkami rozpraszającymi , które przepuszczają światło i zapewniają równomierne, jednorodne oświetlenie otoczenia. Umieszczone wewnątrz źródła światła E27 (nie znajdują się w zestawie) nie są bezpośrednio widoczne, dzięki czemu lampa zapewnia wyłącznie pośrednie oświetlenie.   Płatki metalu w kolorze złotym zostały ręcznie nałożone na korpus. Gdy tylko się ją włączy, lampa zapewnia niezwykły efekt świetlny. Światło przenika na zewnątrz przez niezliczone szczeliny w powierzchni utworzonej przez złotą strukturę metalowych płatków. Każda z lamp serii Aura jest wyjątkowa, ponieważ płatki metalu nigdy nie tworzą takiego samego wzoru na powierzchni oprawy. Aura to lampa wisząca, która od razu urzeknie domowników niezwykłym wyglądem i grą światła. Kształt kabla, prowadzącego od klosza do skrzynki przyłączeniowej, może, zależnie od preferencji użytkowników, tworzyć prostą lub silnie wygiętą linię. Skrzynka przyłączeniowa wyposażona jest w trzy zaślepki linki, za pomocą których można regulować długość zawieszenia, zarówno podczas instalacji, jak i potem. 
36;  Lucande Carlea lampa wisząca, 6-punktowa ;34;"https://lw-cdn.com/images/40C12BF49269/k_bcc891e7b27e23e9852eb4ca84fb2ac2;w_353;h_353;q_70/lucande-carlea-lampa-wiszaca-6-punktowa.jpg"; 457,64zł ;Sześciopłomienny wisior Carlea z charyzmą zorientowaną na design i elementami z mosiądzu i złota - bardzo piękny do jadalni  Lampa wisząca Carlea ma swobodny urok i jest źródłem światła, które jest zorientowane na design i przede wszystkim pasuje do jadalni. Harmonijny, bardzo modny kontrast kolorystyczny został celowo wybrany, łącząc kolory czarny i mosiężny. Czarny jest tu stosowany zarówno jako uchwyt sufitowy, jak i wąsko obrobiony pręt, z którego zwisają oprawki lamp oraz wysokiej jakości, lekko skręcone kable tekstylne. Kolory mosiężne o szczotkowanym wykończeniu to z kolei oprawy lamp zawieszone na różnych wysokościach oraz dwa pręty, które znajdują się pomiędzy belką a uchwytem sufitowym. Gniazda lamp wykonane są z aluminium o zgrabnym wyglądzie i posiadają wyżej wymienione mosiężne wykończenie w matowym, mieniącym się złotem odcieniu. Ponadto, są one spłukiwane ze źródłami światła, które mają być stosowane, co korzystnie wpływa na ogólny wygląd. Dzięki wspólnym gniazdom E27, do wyboru jest wiele iluminantów. Ponieważ jednak oświetlacze są bardzo obecne, należy zawsze zwracać uwagę na ich odpowiedni wygląd. Lampy LED z technologią żarówek lub w rustykalnym wyglądzie są nie tylko energooszczędne, ale także dopełniają całościowy wygląd w stylu, ponieważ są one zaprojektowane w stylu klasycznych żarówek, a czasami nawet wyglądają naprawdę nostalgicznie. Ci, którzy przywiązują szczególną wagę do przytulnego nastroju w salonie i jadalni, wyposażyją lampę w takie lampy, które utrzymane są w wyjątkowo ciepłej barwie światła i których światło wydaje się prawie bursztynowe. Jeśli lampy są również ściemnialne, wzór światła może być doskonale dostosowany do potrzeb osób obecnych na miejscu. Czysty komfort jest więc gwarantowany!  Jako lampa wisząca Carlea jest naprawdę piękna i przyciąga wzrok, który mimo to zawsze wygląda dyskretnie i odznacza się pewną lekkością wzornictwa, ponieważ nie ma w niej zbędnych szczegółów, a oko jest zawsze skupione na tym, co najważniejsze. 
